filename,extension,original_size,entropy,7z_size_bytes,7z_time_sec,7z_ratio,zip_size_bytes,zip_time_sec,zip_ratio,rar_size_bytes,rar_time_sec,rar_ratio,best_algo
file_70.py,.py,8233526,4.999995891686979,1969627,0.5038597814998959,0.23922037287511003,3454699,0.3205269565225389,0.41958926563187504,2011901,0.4095721305342024,0.24435473557482978,7z
file_71.sql,.sql,11604209,2.7099412264351947,2866078,0.710941340185486,0.24698613768938715,4033765,0.40009411130965233,0.34761228134557276,2438107,0.4336616731808552,0.2101054093049627,rar
file_72.mp4,.mp4,22913692,7.8645210043173845,22766147,4.659902010571949,0.9935608400121471,22582208,1.2780998986836565,0.9855334019979207,22845807,2.4232247689690314,0.9970373902150819,zip
file_73.docx,.docx,9557965,7.00276371507452,9286784,2.170247413967417,0.9716277500700121,9361941,0.5308573076973035,0.9794911022335795,9186471,1.1639006190657757,0.9611326063331647,rar
file_74.sql,.sql,12327317,3.836268937588625,2117630,0.8396984776670475,0.17178353064221447,2955517,0.288833315705461,0.23975349567517196,4150669,0.6806212708803923,0.3367050151420992,7z
file_75.sql,.sql,26299065,2.011983166802984,4670652,1.2277356220152362,0.17759768162495676,5318840,0.3627267085844547,0.2022444571010546,5475654,0.8408188107971752,0.2082071839434509,7z
file_76.docx,.docx,38921410,6.607100822922661,38149540,7.869204202646443,0.9801685092280911,38677151,2.062618949835329,0.9937243127356223,38282669,4.020542687245543,0.9835889802785949,7z
file_77.py,.py,10375553,4.055055760493099,2013653,0.6004695186145671,0.19407673607424528,4410966,0.35958621667723795,0.4251307406223841,2781595,0.5523269799820094,0.26809129127716347,7z
file_78.dll,.dll,3428996,5.629732629093663,1435655,0.5754958653164307,0.41868101255556867,2336239,0.2517866656345851,0.6813186735627975,1595335,0.30315043269272013,0.4652486012298855,7z
file_79.sql,.sql,19806881,3.5010781757550067,1666512,0.597416618581806,0.08413806104421814,6553148,0.4804332730575437,0.3308521320881008,4660518,0.6752869934768142,0.23529792931173155,7z
file_80.py,.py,45773115,4.728613583286504,14117629,3.136495427380884,0.3084262382066109,20301050,1.1884025167277668,0.44351471618128235,13764178,1.650958530190651,0.30070442540185816,rar
file_81.py,.py,41094244,4.669912817097996,9397276,2.3593694831410654,0.22867623117348826,12003819,0.7367237186879652,0.29210465230089644,11401958,1.253919255406395,0.27745877829348137,7z
file_82.mp4,.mp4,25749811,7.937866575035709,25911181,5.48314201360947,1.0062668627784797,25538842,1.4317831761036346,0.9918069703610181,25994922,2.8515297427083475,1.009518968127875,zip
file_83.txt,.txt,37871928,3.3254275376202367,7547567,1.6732370102288265,0.19929186115190184,10621130,0.6367918540475709,0.28044863726869074,4979113,0.7399969957195962,0.13147241069733706,rar
file_84.docx,.docx,27282176,7.292333483400699,26438393,5.734747409199277,0.9690720102978981,26666927,1.4549820651766725,0.977448685455746,26345594,2.900548233164669,0.9656705645011621,rar
file_85.mp4,.mp4,31710993,7.729333519939375,31697197,6.50539080024904,0.9995649745439882,31562023,1.7366497180339113,0.9953022846946998,31708256,3.311949811554153,0.9999137161225332,zip
file_86.txt,.txt,753912,3.4855428121062046,77466,0.20072280639001705,0.1027526311319772,226543,0.16051037306168026,0.3004907488036238,170219,0.21870134155284054,0.22578145691374188,7z
file_87.py,.py,43846926,3.600741190125558,14994296,3.2281522774522884,0.34196917096869295,16035600,0.9174933277525299,0.36571779174137753,17089735,1.9806583407453178,0.3897590411774705,7z
file_88.jpg,.jpg,7157773,7.722406236220684,7175756,1.8518330221286181,1.0025124103805731,7116975,0.47008221451621424,0.9943002667486538,7270594,0.8712506393445393,1.0157620646054435,zip
file_89.mp4,.mp4,6087371,7.822722620530272,6071633,1.5577260605872394,0.9974147960408388,6032930,0.3669104507054331,0.9910568852735011,6102285,0.7551021634274271,1.002450089082842,zip
file_90.jpg,.jpg,48698636,7.827735191450916,49157033,10.236287879478816,1.0094129443470194,48473541,2.555042793935299,0.9953778115397118,48383623,5.107011015262315,0.9935313846360837,rar
file_91.exe,.exe,38132157,6.003137083786949,19784372,4.423062823909912,0.5188369526003687,19684110,1.0628860295802802,0.5162076427454523,19695451,2.1091194855418145,0.5165050537692615,zip
file_92.mp4,.mp4,9726585,7.7622699311036,9691790,2.385516493543217,0.996422765012907,9623287,0.6512806550169786,0.9893798734505671,9777532,1.0898672885840888,1.0052379257821655,zip
file_93.png,.png,21327261,7.180481542390855,21260490,4.695867259742431,0.9968692420888295,21039489,1.170322460829226,0.9865068626248199,21458999,2.2832691175700757,1.006176979667192,zip
file_94.sql,.sql,21412712,3.671240754665402,3365171,0.8170640407748948,0.1571576483999864,4296452,0.4138334904467762,0.2006496305040588,3709984,0.6109489306913908,0.1732608338671635,7z
file_95.jpg,.jpg,17705965,7.568486210819805,17621921,3.8534350207241217,0.9952533617583849,17667093,0.9954217463599796,0.9978045888085838,17721873,2.034036777731343,1.0008984885008878,7z
file_96.py,.py,26812446,4.099943551498303,4035274,1.0955256273359493,0.1505000505522855,11520655,0.7074222319081732,0.4296756496245795,9316993,1.092753919650562,0.3474876318485539,7z
file_97.png,.png,8929401,7.341116057757981,8491655,2.0196772138849894,0.9509770818713331,8891536,0.6312536448008046,0.9957595713195211,8618667,1.0353204769563038,0.9652010539862704,7z
file_98.jpg,.jpg,47729810,7.6063903985632075,48546292,10.198696980230974,1.0171063419856359,48071729,2.542038621913997,1.007163644749362,48326355,5.075371235525312,1.0124983938939816,zip
file_99.png,.png,36019386,7.214520565206473,34652739,7.121838901232927,0.9620580350823423,34889119,1.8706228156618891,0.9686205973137876,35676338,3.7702251506714672,0.9904760328994233,7z
file_100.jpg,.jpg,30563854,7.590566122775307,30149722,6.144305440646418,0.9864502858808547,30635304,1.6975387990504724,1.0023377435720728,30868104,3.277982806172218,1.0099545729843582,7z
file_101.sql,.sql,18174341,3.5438378862528523,1896420,0.6786119979349285,0.10434604256015016,5401818,0.3614319870515374,0.297222241114793,3612584,0.5129323324712067,0.19877388220264036,7z
file_102.py,.py,41639097,3.6689030463448864,9531737,2.015866450293149,0.22891315542963298,12138117,0.6760244173013272,0.2915077097889598,15764913,1.68390614303359,0.3786084282906343,7z
file_103.sql,.sql,36074995,3.0119749370763715,4396959,1.1049743074052834,0.12188385229760867,8135809,0.5578365594593607,0.22552489812298024,8253603,0.9913640829378184,0.22879014222753818,7z
file_104.exe,.exe,30636033,5.673999575143544,13898005,3.0735150105676436,0.45364898326312575,17383141,1.008801832519117,0.5674083653244648,18252944,2.062749519985748,0.5957998805651045,7z
file_105.dll,.dll,34416029,5.854811673373604,18848282,3.883627943140082,0.5476600002462222,20194196,1.0979544066938236,0.5867671749016982,20990696,2.2133778336261605,0.6099104666769664,7z
file_106.jpg,.jpg,30223203,7.897276112951362,30028519,6.174129595984938,0.9935584619735067,30064377,1.6853448881579673,0.9947449019027126,30408352,3.333464853034258,1.0061260559373078,7z
file_107.jpg,.jpg,7514498,7.7242266664260395,7553147,1.6291039112339114,1.0051432939662668,7367619,0.4674299856228995,0.9804539989289259,7485140,0.9253721438595983,0.9960932609935056,zip
file_108.sql,.sql,25582133,3.8163236245001184,3943164,1.2410944103713928,0.15413743405693198,5944024,0.3759337854090011,0.2323506329640268,7494041,1.0296405935068649,0.2929404321363446,7z
file_109.exe,.exe,3066259,7.171920623059185,1535705,0.4284744717441036,0.500840112260486,1723344,0.16760460655076756,0.5620348851731919,1311972,0.32074036518343096,0.42787409652396463,rar
file_110.sql,.sql,6517342,3.1847336161925788,1122619,0.4718617176529827,0.1722511209616741,1689445,0.24257026954980865,0.2592231179715765,1101877,0.24819253270964312,0.16906861667987605,rar
file_111.log,.log,25127224,2.4983348807458006,3740360,1.1137512042958395,0.14885688332735453,2516381,0.2734742546704154,0.10014562022326244,2385433,0.4493541770299169,0.0949342075362801,rar
file_112.log,.log,44821461,1.728150983546571,2742035,1.0316190076662761,0.06117685442486748,8443879,0.49473145533825363,0.18838921607730302,10554627,1.183032769207542,0.235481548783596,7z
file_113.py,.py,41602215,4.317365330890749,11191261,2.6375683519758986,0.26900639778921914,17389530,0.9808714329962854,0.4179953076970877,9460321,1.2098233030034158,0.22739946798647903,rar
file_114.docx,.docx,15467497,7.199988771088356,15017415,3.130076371802556,0.9709014723587184,15048292,0.8151601949474038,0.9728977251368459,14866563,1.667464753929888,0.9611486557607869,rar
file_115.png,.png,9617265,7.187374453660434,9516217,2.2936899665879924,0.9894931473615761,9070409,0.5327199196827457,0.9431381088470612,9383111,1.1498069800062942,0.9756528398015956,zip
file_116.log,.log,1382689,1.6756840591300974,188272,0.5120082607473475,0.13616401011521878,334157,0.07823394842486797,0.24167202610203298,176992,0.17262991450374704,0.12800615129186163,rar
file_117.mp4,.mp4,49422497,7.937432143292881,49700537,10.179643005829734,1.0056257879174022,48990207,2.6362763392514594,0.9912531784681975,49222532,5.203373329767546,0.9959539719001139,zip
file_118.exe,.exe,17036315,6.536377476335413,6361992,1.7090186784592416,0.37343712331235906,8277514,0.5359280991420342,0.4858746743168795,8110675,1.0775490976252522,0.4760815396697997,7z
file_119.jpg,.jpg,30954500,7.6334253483566705,30495480,6.403971040176127,0.985171147907444,30592927,1.6379589564088428,0.9883192184642903,30759524,3.2680422414896917,0.9937012145187878,7z
file_120.log,.log,7707477,1.4085073356228768,887183,0.5904571894911089,0.11510684772578325,2279929,0.2946684813073238,0.2958074412943403,992085,0.3043161648610547,0.1287172532774461,7z
file_121.txt,.txt,11403484,2.3925102235966382,1596230,0.471367551114676,0.13997745273295736,1946251,0.2255320083956832,0.17067162516827186,3396649,0.5901187134323352,0.2978606668824568,7z
file_122.txt,.txt,30947038,2.5068577724178702,1666852,0.7970713741343678,0.05386146040097318,7586908,0.45075687879247783,0.24515783630188948,4432354,0.5740286811424379,0.14322388443789788,7z
file_123.log,.log,21265828,2.468580442616669,2929676,0.8003436430978319,0.1377645393097564,4273315,0.3058039041216153,0.20094750520085103,3716470,0.5942162606589145,0.17476253955648213,7z
file_124.log,.log,39682317,1.2560608612127109,3407856,0.9440804094471967,0.08587845468182767,6869270,0.5248870156854236,0.17310657617552552,5088131,0.7306635366906098,0.12822164265924957,7z
file_125.txt,.txt,11707957,2.764539355328178,1723722,0.7593202073476053,0.1472265476446586,3412571,0.29790710300481094,0.29147453080206787,1387776,0.29296424926041886,0.11853277844737453,rar
file_126.sql,.sql,29163748,3.7269272171138885,5446858,1.5639851993899434,0.18676810721419584,6405739,0.4688209397696892,0.21964732403106432,8118613,1.023723638600256,0.2783803239305296,7z
file_127.jpg,.jpg,436646,7.722095062531893,443076,0.5551387078591825,1.014726569263128,440399,0.11029184612610615,1.0085956226635635,434747,0.1750590307511779,0.9956522556073512,rar
file_128.py,.py,20458688,4.89931990059752,3410083,0.9257440795419679,0.16668142983950074,8069274,0.5662730323064098,0.39441798770379033,5351539,0.6398616935829416,0.26157782418114717,7z
file_129.sql,.sql,38692246,3.4049972938843847,6983951,1.6943719614799249,0.18050002017863176,14054140,0.8802620080486043,0.3632288616282738,10625968,1.3068076628028376,0.2746278607889452,7z
file_130.mp4,.mp4,71071,7.952603321206934,70690,0.2996628323580153,0.9946469699744945,70894,0.1269155746223893,0.9975145099603413,71689,0.20405342342953275,1.0086971759070449,7z
file_131.txt,.txt,39170873,2.22454305675054,5096675,1.509315999030585,0.13011391041545745,7763373,0.5172255163567043,0.19819249740130424,8094851,1.0096681608719733,0.2066548705379928,7z
file_132.jpg,.jpg,22932724,7.559463417850204,22619788,4.702373953078977,0.986354182666554,23121660,1.2606910541437737,1.0082387354974423,23388174,2.572333665274411,1.019860279457239,7z
file_133.dll,.dll,7122521,5.07106934710656,2915540,0.8722489799858775,0.4093410195013112,4787208,0.3236996217214717,0.6721227811726161,4085507,0.6513352218600151,0.5736040875792181,7z
file_134.docx,.docx,281893,6.627445620303821,272559,0.3640872088465436,0.9668895585643612,274083,0.15106715853488337,0.9722977357058827,278085,0.1572732329129351,0.9864932371668177,7z
file_135.png,.png,13063945,7.375365555492008,12844800,2.9160159351138084,0.9832252737688334,12418715,0.7643505650528164,0.9506098874420916,12598442,1.4808599689266064,0.9643673935844558,zip
file_136.png,.png,44279904,7.642682914941216,44044235,8.999516632516862,0.9946777643970096,44144507,2.3668802677614686,0.9969422485831345,43204661,4.538792051183346,0.9757171339243284,rar
file_137.docx,.docx,22148266,6.714356328373631,21445018,4.577847022377944,0.9682481742564125,21661722,1.2657567266370329,0.9780324498640286,21751802,2.4467635602872937,0.9820995659129681,7z
file_138.sql,.sql,45984814,2.1553775782880464,8039412,2.081613001764741,0.1748275475099349,11369159,0.7243291100285456,0.2472372666723682,13785526,1.6712971599347615,0.2997843185940493,7z
file_139.jpg,.jpg,1698660,7.577954720783166,1701480,0.7665438985909266,1.0016606843364748,1682647,0.17743859185630323,0.9905735393639561,1722464,0.42157790156209907,1.0140134748690743,zip
file_140.py,.py,24557887,4.88385629540275,7832651,1.7183464213932642,0.31894646035575025,9489966,0.6628144211173743,0.3864325241882666,7634863,0.8728926189455846,0.3108925179702218,rar
file_141.mp4,.mp4,34728769,7.838095327763762,34455062,7.195114364982255,0.9921187497384841,34366262,1.81421193934769,0.9895617811623721,34799522,3.5812631806433823,1.0020373147054018,zip
file_142.exe,.exe,35352109,6.90482036134258,13743241,3.21704796423213,0.38875307694863065,17087367,1.0113193507649147,0.483347889709835,14808991,1.7141910047718643,0.41889980305098884,7z
file_143.jpg,.jpg,19213765,7.860136594601194,19591044,4.388978231635731,1.0196359056576785,19241157,1.031351180333676,1.0014256815981075,18924501,2.018342695040469,0.9849449726975271,rar
file_144.exe,.exe,21109130,6.29848887721827,7786539,1.7831968593177316,0.3688706863664829,11522837,0.6592845135422407,0.5458698226521821,9842053,1.1641424859202287,0.4662462713941668,7z
file_145.docx,.docx,15839809,7.129807484972089,15644339,3.622987198306946,0.9876596013798628,15676546,0.8919383592672674,0.9896928804460522,15673192,1.8427896868003284,0.9894811472444793,7z
file_146.log,.log,6372665,1.4565183252251572,201615,0.4720528601114894,0.03163756281623664,1832062,0.26098632703915636,0.28748757749941634,1298302,0.25339872871335234,0.20372997734627535,7z
file_147.py,.py,2000621,4.394133387787084,561572,0.3554988592317294,0.28069899971116635,769760,0.11681095623803597,0.3847609808651816,754142,0.3262410010921936,0.3769540264550121,7z
file_148.docx,.docx,34729782,7.395739781319841,33973070,7.033237112236543,0.9782114525614963,34020670,1.8665817774602753,0.9795820445161089,34196062,3.624440241342045,0.9846322231810409,7z
file_149.mp4,.mp4,40806093,7.708526140907937,41135916,8.460242042582504,1.0080827103163144,40408415,2.075075923453916,0.9902544611749511,40951045,4.348718444690799,1.0035522298632953,zip
file_150.exe,.exe,15599667,6.428154272055169,8532865,1.980374009871954,0.5469902486369622,7785234,0.5517300164604882,0.4990641633184883,8337275,1.0713595114911805,0.5344521676891634,zip
file_151.txt,.txt,44839420,2.239084930711469,2244886,0.5905202515441883,0.05006501487045763,11002373,0.6385508916714073,0.24537277872102775,9504355,1.1838688511179059,0.21196427586121888,7z
